property_id,summary,locality,postal,address,region,country,price,sale_type,property_type,sub_property_type,number_of_bedrooms,living_area,kitchen,attic,basement,furnished,open_fire,terrace,terrace_area,terrace_orientation,garden,garden_area,garden_orientation,number_of_facades,construction_year,swimming_pool,state_of_building,epc,kwh
10001433,,Damme,8340,Rozendalestraat,Flanders,Belgium,,FOR_SALE,LAND,BUILDING_LAND,,,,,,,False,,,,,,,,,,,,
10001440,,Damme,8340,Rozendalestraat,Flanders,Belgium,,FOR_SALE,LAND,BUILDING_LAND,,,,,,,False,,,,,,,,,,,,
10001444,,Damme,8340,Rozendalestraat,Flanders,Belgium,,FOR_SALE,LAND,BUILDING_LAND,,,,,,,False,,,,,,,,,,,,
10001449,,Damme,8340,Rozendalestraat,Flanders,Belgium,88000,FOR_SALE,LAND,BUILDING_LAND,,,,,,,False,,,,,,,,,,,,
10001466,,Frameries,7080,Avenue Joseph Wauters,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,2,90,"{'surface': None, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,True,,False,,,,,,,2,,,TO_RENOVATE,,365
10001535,,Oostkamp,8020,Sijslostraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,2,125,"{'surface': 11, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,,,False,,,,True,300,SOUTH,4,1988,,AS_NEW,,599
10001543,"Sorry, there is no English translation. SOUS OPTION Jolie maison à rénover, comprenant un salon de 12,9m², une salle à manger de 6,3m², une cuisine de 5m², une salle de douche, 2 chambres de 12,7m² et 21,4m², une cave et une cour de 5,9m².",NIVELLES,1400,Faubourg de Charleroi,Wallonie,Belgium,140000,FOR_SALE,HOUSE,HOUSE,2,106,"{'surface': None, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,5,,,,,2,,,TO_RENOVATE,0,319
10001584,": Numéro de certificat PEB, : 497 Kwh, Total énergie primaire: 57824 kwh/an",Bon-Secours,7603,Avenue de la Basilique 37,Wallonie,Belgium,95000,FOR_SALE,HOUSE,APARTMENT_BLOCK,3,190,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,2,,,,,497
10001715,,Pervijze,8600,Nieuwpoortstraat,Flanders,Belgium,,FOR_SALE,HOUSE_GROUP,HOUSE_GROUP,,,,,,,False,,,,,,,,,,,,
10001717,,Pervijze,8600,Nieuwpoortstraat,Flanders,Belgium,308000,FOR_SALE,HOUSE,HOUSE,4,,,,,,False,,,,,,,3,2023,,GOOD,30,
10001718,,Pervijze,8600,Nieuwpoortstraat,Flanders,Belgium,308000,FOR_SALE,HOUSE,HOUSE,4,,,,,,False,,,,,,,3,2023,,GOOD,30,
10001719,,Pervijze,8600,Nieuwpoortstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,,,,,,False,,,,,,,3,2023,,GOOD,30,
10001720,,Pervijze,8600,Nieuwpoortstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,,,,,,False,,,,,,,3,2023,,GOOD,30,
10001722,,Pervijze,8600,Nieuwpoortstraat,Flanders,Belgium,308000,FOR_SALE,HOUSE,HOUSE,4,,,,,,False,,,,,,,3,2023,,GOOD,30,
10001723,,Pervijze,8600,Nieuwpoortstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,,,,,,False,,,,,,,3,2023,,GOOD,30,
10001724,,Pervijze,8600,Nieuwpoortstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,,,,,,False,,,,,,,3,2023,,GOOD,30,
10001725,,Pervijze,8600,Nieuwpoortstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,,,,,,False,,,,,,,3,2023,,GOOD,30,
10001727,,Pervijze,8600,Nieuwpoortstraat,Flanders,Belgium,312000,FOR_SALE,HOUSE,HOUSE,3,,,,,,False,,,,,,,2,2023,,GOOD,30,
10001736,,Sedan,08200,,,France,365000,FOR_SALE,HOUSE,VILLA,7,,"{'surface': None, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,True,,False,,,,,,,4,,,,,
10001747,,Beersel,1653,Lotsesteenweg,Flanders,Belgium,,FOR_SALE,HOUSE,BUNGALOW,2,113,"{'surface': 10, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,True,,False,True,,,,,,4,1964,,TO_RENOVATE,0,859
10001772,"Parking space in the center of Merksem for sale. Also very interesting as an investment! If you would like more information about this, please do not hesitate to contact us.Do you live in the immediate vicinity and are you tired of desperately looking for a parking space for your car? Are you looking for a hassle-free investment to rent out? Then this car park is definitely something for you!Are you interested in buying this property in Merksem? Don't hesitate to contact us. Merksem's Dewaele real estate office at Lambrechtshoekenlaan 183-185 is happy to be at your service.Would you like a free estimation of your property via our real estate office? call us for an informal conversation on 03/666.66.66 or mail to schattingen@dewaele.com",Merksem,2170,Laarsebaan,Flanders,Belgium,11000,FOR_SALE,GARAGE,COVERED_PARKING_SPACE,0,,,,,,False,,,,,,,,,,,,
10001952,"Wemmel, two facade house with two bedroom possible 3 not far from the centre of Wemmel. 

The layout of the house is as follows: (on the ground floor) an entrance hall, a kitchen, a living and dining area, a toilet, a first bedroom, a laundry room/office. (On the first floor) a bedroom, a bathroom and a storage room.

EPC in demand....

For more information or a visit, please contact Square Estate on 02 460 42 01 or info@square-estate.be",WEMMEL,1780,Winkel,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,2,100,"{'surface': 14, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,,,False,,,,,,,2,,,TO_BE_DONE_UP,0,
10001996,"Sorry, there is no English translation. OPTION OPTION OPTION !!! Idéalement située dans une impasse, en retrait de la rue, superbe villa assise sur une parcelle de +/- 3000m², se compose comme suit:
Au sous-sol: un garage d'environ 34m² et deux caves.
Au rez-de-chaussée: un hall d'entrée, un vaste séjour de 41m², une lumineuse cuisine entièrement équipée offrant un accès aux extérieurs, une arrière-cuisine et un beau bureau d'environ 17m² (idéal pour une profession libérale).
Au 1er étage: un palier déservant 4 agréables chambres (+/- 11m², 11m², 13m² et 14m²), une salle-de-douche, une salle-de-bain et une toilette indépendante.
A l'extérieur: une magnifique terrasse en bois, un beau jardin arboré avec plan d'eau et deux abris de jardin.
Cette splendide villa vous séduira par son cadre champêtre, tout en étant à proximité directe des grands axes (E42) et de toutes commodités.
Caractéristiques techniques: Châssis bois double vitrage, chauffage sol, chaudière au mazout, poêle à bois STUV, système d'alarme, fosse septique.
Faire offre à partir de 389.000,00€ (offre soumise à l'acceptation des propriétaires). Publicité non-contractuelle. A visiter sans plus tarder ! www.immo-bertrand.be",FIZE-FONTAINE,4530,Rue Chalais,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,4,187,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,True,True,40,,True,2819,NORTH_EAST,4,1990,,GOOD,0,339
10002127,,Lessen,7860,impasse du trou martin,Wallonie,Belgium,165000,FOR_SALE,INDUSTRY,WAREHOUSE,,290,,,,,False,,,,,,,,,,GOOD,,
10002234,"This exceptional 2-bedroom apartment is located in the Stationsstraat in Aalter. The apartment was completely renewed and decorated with quality materials due to BORING interior. A parquet floor extended into all rooms, built-in wardrobes incorporated in a subtle and stylish way in the different rooms, a custom kitchen, calmed walls... Every detail was thought of during the renewal. Layout: - entrance hall- open living room with kitchen- bedroom 1- bedroom 2- bathroom- storage- toiletAssets:- central location- high-quality workmanship",Aalter,9880,Stationsstraat,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,95,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,4,,False,AS_NEW,,265
10002359,,Bever,1547,Pontembeek,Flanders,Belgium,,FOR_SALE,HOUSE,VILLA,4,185,,True,,,False,True,,,,,,4,1977,,GOOD,0,593
10002363,,Destelbergen,9070,,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,180,"{'surface': 12, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,True,90,,2,,,TO_RENOVATE,,489
10002381,,Oudenburg,8460,Pardoenstraat,Flanders,Belgium,,FOR_SALE,LAND,BUILDING_LAND,,,,,,,False,,,,,,,,,,,,
10002545,"Park Viridis, deze woningen & appartemente zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 4-slaapkamer woningen en 2-slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de woningen & appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om parking aan te kopen (bij de woningen zijn deze inbegrepen in de prijs).  Het geheel bestaat uit 8 woningen en 4 appartementen en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras en/of  tuin deze zijn allemaal zuidwest georiënteerd. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.
referentie: 4576",Beveren-Waas,9120,puitenslagershof,Flanders,Belgium,,FOR_SALE,APARTMENT_GROUP,APARTMENT_GROUP,,,,,,,False,,,,,,,,,,,,
10002546,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 2 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Elke appartement is voorzien van parkeermogelijkheid en mogelijkheid om bij aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van +/- 7000 m².  Elke entiteit heeft een gezellig terras en/of tuin, perfect zuid-west georiënteerd. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis” .

reeds 25% verkocht.

referentie: 4575

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,86,,,,,False,True,,,,,,,2023,,AS_NEW,0,
10002547,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 2 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Elke appartement is voorzien van parkeermogelijkheid en mogelijkheid om bij aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van +/- 7000 m².  Elke entiteit heeft een gezellig terras en/of tuin, perfect zuid-west georiënteerd. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis” .

reeds 25% verkocht.

referentie: 4574

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,88,,,,,False,True,,,,,,,2023,,AS_NEW,0,
10002570,"In de A. Rodenbachstraat 41 treffen we deze garage aan met nieuwe inritpoort. De garage is gelegen op 600m van de jachthaven.

Interesse? Aarzel niet en contacteer Christophe voor meer informatie op het nummer 050 42 70 80 of via christophe@immo-belgium.be!

Renovation obligation: unknown",Blankenberge,8370,A. Rodenbachstraat,Flanders,Belgium,,FOR_SALE,GARAGE,COVERED_PARKING_SPACE,0,,,,,,False,,,,,,,,,,,,
10002586,"Sorry, there is no English translation. HOBOKEN - OP TE FRISSEN GELIJKVLOERSAPPARTEMENT MET EEN GROTE SLAAPKAMER EN EEN GROTE TUIN - EPC 387 kWh/m²jaar. Indeling als volgt : inkomhal - woonkamer - douchekamer met toilet - grote slaapkamer - gesloten keuken - veranda - fietsenbergplaats - grote tuin met achteraan een magazijn (~44m²). Het appartement is momenteel verhuurd. Geen gemeenschappelijke maandelijkse kosten. Het appartement is gelegen nabij het centrum van Hoboken, winkels, scholen en openbaar vervoer.",HOBOKEN,2660,Sint-Bernardsesteenweg,Flanders,Belgium,175000,FOR_SALE,APARTMENT,APARTMENT,1,70,"{'surface': 9, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,True,150,SOUTH_EAST,3,,,TO_BE_DONE_UP,0,387
10002780,"Sorry, there is no English translation. OPTION OPTION OPTION !!! Idéalement située, dans un village calme et prisé, cette charmante maison en pierre, assise sur un terrain d'environ 4 ares, se compose comme suit:
Au sous-sol: une cave de rangement de 5m².
Au rez-de-chaussée: un hall d'entrée, un salon équipé d'une magnifique cheminée en pierre, une salle à manger et une cuisine prolongée d'une véranda donnant accès au jardin.
Au 1er étage: un hall de nuit, deux agréables chambres (+/- 15m² et 10m²) et une salle de-bain.
Au 2ème étage: un grenier d'une superficie de 23m².
A l'extérieur: un garage/atelier, une pergola et un beau jardin plat d'environ 210m².
Caractéristiques techniques: châssis bois double vitrage, chauffagecentral mazout, feu ouvert, toiture en ardoise, fosse septique.
Cette maison vous séduira par son environnement champêtre et son caractère authentique . Possibilité des frais d'enregistrement réduits !
Faire offre à partir de 139.000,00€ (offre soumise à l'acceptation du propriétaire). Publicité non-contractuelle. A visiter sans tarder !! www.immo-bertrand.be",MARCHIN,4570,Rue Octave Philippot,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,2,112,"{'surface': None, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,True,True,6,,True,213,NORTH,2,,,GOOD,0,486
10002798,"Dit perceel is gelegen in landschappelijk waardevol agrarisch gebied.
De totale oppervlakte bedraagt maar liefst 26a 49ca.
Het perceel is volledig omheind en heeft een schuilplaats voor dieren.
Extra troeven: vrij van gebruik en aanpalend aan de straatkant.

Interesse? Contacteer Bert telefonisch via 0477/80.75.80 of per mail naar Bert@vastgoeddevos.be
 

Renovation obligation: unknown",Ertvelde,9940,Walprijestraat,Flanders,Belgium,,FOR_SALE,LAND,AGRICULTURAL_AREA,,,,,,,False,,,,,,,,,,,,0
10002806,"Prachtig appartement in een villaresidentie gelegen in één van de gezellige paadjes van Duinbergen op enkele passen van de zee. 

Indeling: Inkom, badkamer (wastafel, toilet, douche), open keuken met eethoek, slaapkamer met stapelbed, woonkamer met zetelbed, aangenaam westelijk terras genietend van namiddagzon.

Privatieve kelder aanwezig.

Een echte aanrader voor wie zoekt naar en pied-à-terre aan de kust.

Renovation obligation: unknown",Knokke,8300,Hazenpad,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,34,,,True,,False,True,,,,,,,1976,,JUST_RENOVATED,0,122
10002842,"Welkom in Denderleeuw waar we deze instapklare woning terugvinden!

De woning is ingedeeld met een inkomhal, een afzonderlijke eet- /zitruimte met aansluitend een uitgeruste keuken.

De woning heeft 2 volwaardige slaapkamers en een badkamer met ligbad en lavabo.

Er is ook een terras + onderhoudsvriendelijke tuin aanwezig.

Bel vandaag nog voor een afspraak op 053/21.21.21

EXTRA: De vermelde prijs is een richtprijs/startprijs. Deze methode geeft jou, als potentiële koper, de kans om op een transparante manier te bieden.
Na ontvangst van deze biedingen zal de verkoper beslissen of hij/zij de eigendom verkoop aan het hoogste bod, de richtprijs is aldus niet bindend voor de verkoper.

 

Renovation obligation: unknown",Denderleeuw,9470,Kon. Astridstraat,Flanders,Belgium,,FOR_SALE,HOUSE,MIXED_USE_BUILDING,2,146,,,,,False,True,,,,,,,,,,0,563
10002843,"Welkom in Velzeke (Zottegem) waar we deze ruime, instapklare woning terugvinden!

De woning is zeer centraal gelegen en heeft op het gelijkvloers een afzonderlijke eet- /zitruimte met aansluitend een uitgeruste keuken.

De woning heeft ook 4 volwaardige slaapkamers en een badkamer.

De mooie, gezellige tuin en de garage zijn de extra troeven van deze woning.

Bel vandaag nog voor een afspraak op 053/21.21.21

EXTRA: De vermelde prijs is een richtprijs/startprijs. Deze methode geeft jou, als potentiële koper, de kans om op een transparante manier te bieden.
Na ontvangst van deze biedingen zal de verkoper beslissen of hij/zij de eigendom verkoop aan het hoogste bod, de richtprijs is aldus niet bindend voor de verkoper.

Renovation obligation: unknown",Zottegem,9620,Provinciebaan,Flanders,Belgium,,FOR_SALE,HOUSE,MIXED_USE_BUILDING,4,274,,,,,False,True,,,,,,,,,GOOD,0,388
10002869,"Sorry, there is no English translation. Idéalement situé à proximité de la E42 et de Saint-Georges-sur-Meuse, ce nouveau lotissement de Verlaine propose 4 maisons 3 ou 5 chambres . Verlaine est une commune dynamique de la Province de Liège. Elle offre un grand nombre de facilités. Ces nouvelles maisons équipées de panneaux photovoltaïques avec un PEB A+ séduiront ceux qui cherchent la tranquillité de la campagne en restant proche de tout. Leur superficie varie de 517 m² à 1088 m². Les maisons 4 façades sont orientées Sud-Est ou Nord-Est. Elles sont équipées d'une citerne d'eau de puie de 10.000L, de pompe à chaleur avec chauffage sol au rez, salle de douche, WC et hall de nuit ainsi que d'une couche de primer blanc au rez et à l'étage.",Verlaine,4537,Rue de la Station,Wallonie,Belgium,,FOR_SALE,HOUSE_GROUP,HOUSE_GROUP,,,,,,,False,,,,,,,,,,,,
